Datetime,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Volume_EURUSD
2024-07-23 19:00:00.000,1.08531,1.08533,1.085,1.08516,2462
2024-07-23 20:00:00.000,1.08515,1.08572,1.08502,1.08542,1195
2024-07-23 21:00:00.000,1.08546,1.08562,1.08545,1.08556,285
2024-07-23 22:00:00.000,1.08556,1.08556,1.08504,1.08517,1183
2024-07-23 23:00:00.000,1.08517,1.0853,1.08494,1.08505,1429
2024-07-24 00:00:00.000,1.08504,1.08511,1.08465,1.08476,1979
2024-07-24 01:00:00.000,1.08477,1.08511,1.08466,1.08491,3063
2024-07-24 02:00:00.000,1.08491,1.08491,1.08425,1.08437,1868
2024-07-24 03:00:00.000,1.08437,1.08466,1.08434,1.08461,2570
2024-07-24 04:00:00.000,1.08462,1.08485,1.08442,1.08477,3531
2024-07-24 05:00:00.000,1.08479,1.08541,1.08474,1.08535,3081
2024-07-24 06:00:00.000,1.08531,1.08531,1.08433,1.08441,4747
2024-07-24 07:00:00.000,1.08441,1.08548,1.08265,1.08302,6442
2024-07-24 08:00:00.000,1.08302,1.08383,1.08267,1.08358,5815
2024-07-24 09:00:00.000,1.08359,1.08422,1.08332,1.08415,4369
2024-07-24 10:00:00.000,1.08415,1.08472,1.08409,1.08435,3251
2024-07-24 11:00:00.000,1.08434,1.08498,1.08394,1.0847,4407
2024-07-24 12:00:00.000,1.08471,1.08602,1.08463,1.08591,5373
2024-07-24 13:00:00.000,1.0859,1.08639,1.08524,1.08551,7543
2024-07-24 14:00:00.000,1.08552,1.08674,1.08513,1.08547,8181
2024-07-24 15:00:00.000,1.08547,1.08583,1.08524,1.08536,4926
2024-07-24 16:00:00.000,1.08538,1.08538,1.08483,1.08518,4332
2024-07-24 17:00:00.000,1.0852,1.08558,1.08468,1.08471,3560
2024-07-24 18:00:00.000,1.08471,1.08471,1.08375,1.08383,3662
2024-07-24 19:00:00.000,1.08382,1.08433,1.08367,1.08397,3380
2024-07-24 20:00:00.000,1.08397,1.0841,1.08387,1.08409,1211
2024-07-24 21:00:00.000,1.08431,1.08431,1.08407,1.0842,185
2024-07-24 22:00:00.000,1.08426,1.0843,1.08387,1.08403,843
2024-07-24 23:00:00.000,1.08404,1.08409,1.08384,1.08389,1218
2024-07-25 00:00:00.000,1.08388,1.08422,1.08357,1.08403,4110
2024-07-25 01:00:00.000,1.08404,1.08437,1.08381,1.08388,3358
2024-07-25 02:00:00.000,1.08388,1.08424,1.08371,1.08404,3394
2024-07-25 03:00:00.000,1.08405,1.08448,1.08397,1.08436,2638
2024-07-25 04:00:00.000,1.08435,1.08443,1.08385,1.08409,2263
2024-07-25 05:00:00.000,1.0841,1.08464,1.0839,1.0846,2907
2024-07-25 06:00:00.000,1.08459,1.08459,1.08343,1.08356,4634
2024-07-25 07:00:00.000,1.08357,1.08539,1.08291,1.085,7224
2024-07-25 08:00:00.000,1.085,1.08586,1.08441,1.08469,7300
2024-07-25 09:00:00.000,1.08468,1.08568,1.08449,1.08524,5079
2024-07-25 10:00:00.000,1.08524,1.08597,1.08489,1.08522,4707
2024-07-25 11:00:00.000,1.08522,1.08546,1.08444,1.08465,4716
2024-07-25 12:00:00.000,1.08463,1.0856,1.08371,1.08506,10185
2024-07-25 13:00:00.000,1.08506,1.08515,1.0831,1.08399,9568
2024-07-25 14:00:00.000,1.08397,1.08577,1.08371,1.08554,9110
2024-07-25 15:00:00.000,1.08554,1.08656,1.08553,1.08607,6164
2024-07-25 16:00:00.000,1.08607,1.08643,1.08573,1.08627,5335
2024-07-25 17:00:00.000,1.08628,1.08708,1.08547,1.08552,4902
2024-07-25 18:00:00.000,1.08551,1.08557,1.08486,1.08486,4456
2024-07-25 19:00:00.000,1.08486,1.08546,1.08462,1.08468,4189
2024-07-25 20:00:00.000,1.08467,1.08473,1.08443,1.08459,1046
2024-07-25 21:00:00.000,1.08471,1.08483,1.08462,1.08467,259
2024-07-25 22:00:00.000,1.08469,1.08494,1.08445,1.08481,860
2024-07-25 23:00:00.000,1.0848,1.08522,1.08477,1.08522,2171
2024-07-26 00:00:00.000,1.08522,1.08563,1.08522,1.08548,2823
2024-07-26 01:00:00.000,1.08547,1.08604,1.08528,1.08589,3295
2024-07-26 02:00:00.000,1.08589,1.08614,1.08554,1.08561,2444
2024-07-26 03:00:00.000,1.08562,1.08592,1.0855,1.08591,2194
2024-07-26 04:00:00.000,1.08592,1.08605,1.08575,1.08591,2503
2024-07-26 05:00:00.000,1.08594,1.08614,1.08574,1.08581,1925
2024-07-26 06:00:00.000,1.08579,1.08579,1.08514,1.08531,3495
2024-07-26 07:00:00.000,1.08532,1.08565,1.08456,1.085,4671
2024-07-26 08:00:00.000,1.08502,1.08538,1.08429,1.08523,5079
2024-07-26 09:00:00.000,1.08521,1.08574,1.08508,1.08548,3552
2024-07-26 10:00:00.000,1.08549,1.08595,1.08517,1.0857,3251
2024-07-26 11:00:00.000,1.0857,1.08622,1.08531,1.08618,3259
2024-07-26 12:00:00.000,1.08619,1.08664,1.08499,1.08615,6552
2024-07-26 13:00:00.000,1.08615,1.08682,1.08599,1.08664,6011
2024-07-26 14:00:00.000,1.08667,1.0869,1.08522,1.08565,7898
2024-07-26 15:00:00.000,1.08566,1.0861,1.08534,1.08588,4548
2024-07-26 16:00:00.000,1.08588,1.08677,1.08572,1.08662,3558
2024-07-26 17:00:00.000,1.0866,1.08662,1.08588,1.08614,3134
2024-07-26 18:00:00.000,1.08613,1.08643,1.08569,1.08577,2764
2024-07-26 19:00:00.000,1.08575,1.08599,1.08562,1.08586,3259
2024-07-26 20:00:00.000,1.08583,1.08588,1.0856,1.08568,895
2024-07-28 21:00:00.000,1.08615,1.08629,1.08586,1.08604,842
2024-07-28 22:00:00.000,1.08598,1.0861,1.08564,1.08568,1254
2024-07-28 23:00:00.000,1.08572,1.08576,1.08537,1.08538,1567
2024-07-29 00:00:00.000,1.08536,1.08674,1.08517,1.08641,3645
2024-07-29 01:00:00.000,1.08643,1.08689,1.08614,1.08666,4104
2024-07-29 02:00:00.000,1.08666,1.08708,1.08651,1.08652,2310
2024-07-29 03:00:00.000,1.0865,1.08667,1.08624,1.08631,2716
2024-07-29 04:00:00.000,1.0863,1.08648,1.08591,1.08598,2020
2024-07-29 05:00:00.000,1.08599,1.08639,1.08582,1.08599,2989
2024-07-29 06:00:00.000,1.08599,1.08631,1.08558,1.08588,3735
2024-07-29 07:00:00.000,1.08588,1.08606,1.08442,1.08455,6212
2024-07-29 08:00:00.000,1.08452,1.08452,1.08325,1.08329,4486
2024-07-29 09:00:00.000,1.08329,1.08423,1.08275,1.0838,3953
2024-07-29 10:00:00.000,1.08379,1.08429,1.08337,1.08366,4413
2024-07-29 11:00:00.000,1.08367,1.08367,1.08175,1.08187,3042
2024-07-29 12:00:00.000,1.08187,1.08224,1.08158,1.0817,3927
2024-07-29 13:00:00.000,1.08169,1.08182,1.08119,1.08126,4004
2024-07-29 14:00:00.000,1.08126,1.0817,1.08036,1.08161,5712
2024-07-29 15:00:00.000,1.08163,1.08246,1.08162,1.08197,4204
2024-07-29 16:00:00.000,1.08199,1.08246,1.08158,1.08223,3435
2024-07-29 17:00:00.000,1.08224,1.08268,1.08203,1.08258,3187
2024-07-29 18:00:00.000,1.08256,1.08258,1.08202,1.08224,3019
2024-07-29 19:00:00.000,1.08226,1.08265,1.08225,1.08245,3087
